ID,countryCode,year,sex,agefrom,ageto,percentage_no_schooling,percentage_primary_schooling,percentage_primary_schooling_completed,percentage_secondary_schooling,percentage_secondary_schooling_completed,percentage_tertiary_schooling,percentage_tertiary_schooling_completed,yr_sch,region_code,literate_pop,target
ID_82JPX2W,58,1950,MF,15,999,62.37,33.58,6.86,3.57,2.34,0.48,0.25,1.64,Latin America and the Caribbean,285.0,37.54940711462451
ID_82JQT1H,112,2005,F,25,999,1.72,27.57,23.17,51.07,32.35,19.64,8.31,9.75,Advanced Economies,21522.0,98.27846020366226
ID_82JQT8A,118,1995,MF,25,999,9.910833333333333,35.96416666666667,31.625833333333333,46.79083333333333,20.793333333333333,7.444166666666667,4.835,7.6875,Advanced Economies,73454.0,90.1984380372317
ID_82JTJ1F,12,1960,MF,15,999,66.08999999999999,25.399999999999995,8.693333333333333,8.213333333333333,0.89,0.2933333333333333,0.1166666666666666,1.9166666666666667,Sub-Saharan Africa,262.0,33.89391979301423
ID_82JYV4C,73,1985,MF,25,999,10.581666666666663,70.99249999999999,41.67833333333333,17.07083333333333,8.178333333333333,1.3550000000000002,0.905,5.642500000000001,Latin America and the Caribbean,513.0,89.37282229965157
ID_82JZP7O,50,1975,M,25,999,1.71,31.08,12.3,44.06,18.96,23.15,16.51,9.41,Advanced Economies,6074.0,98.28478964401296
ID_82JZW1I,7,1980,MF,15,999,32.553333333333335,48.39000000000001,26.47,18.613333333333333,7.25,0.4433333333333333,0.1633333333333333,4.3933333333333335,Sub-Saharan Africa,4341.0,67.43824763088395
ID_82KLE9M,120,1995,M,15,999,14.02,19.47,16.98,57.69,42.06,8.83,7.95,9.76,Middle East and North Africa,124.0,85.51724137931035
ID_82KMZ9J,67,1970,F,25,999,9.42,72.65,31.22,15.46,10.56,2.48,1.82,5.78,Latin America and the Caribbean,5841.0,90.5862282878412
ID_82KNJ5Y,94,1955,MF,15,999,55.78,35.36,10.53,7.42,2.45,1.44,0.49,2.37,East Asia and the Pacific,1776.0,44.201095072175214
ID_82KRM1H,105,2000,F,15,999,15.98,15.48,7.06,49.41,35.32,19.13,10.74,9.08,Middle East and North Africa,560.0,83.95802098950524
ID_82LFO1S,13,1990,M,15,999,37.25,20.29,10.84,37.46,16.88,4.99,3.36,5.58,Middle East and North Africa,10267.0,62.73754964864039
ID_82LHV8O,61,1990,MF,25,999,47.29,36.42083333333333,8.855833333333335,9.578333333333331,4.87,6.710000000000001,6.570833333333332,3.3658333333333323,Latin America and the Caribbean,1386.0,52.69961977186312
ID_82LKH4I,93,1975,MF,15,999,47.18000000000001,16.866666666666664,10.45,33.696666666666665,11.673333333333334,2.3000000000000003,1.106666666666667,4.056666666666667,Middle East and North Africa,390.0,52.77401894451962
ID_82LKN6K,70,1990,MF,25,999,5.77,44.2,22.72,38.56,26.49,11.47,7.13,8.02,Latin America and the Caribbean,6371.0,94.21768707482993
ID_82LQO8N,43,1960,F,15,999,93.49,4.29,1.52,2.01,0.74,0.21,0.1,0.42,Middle East and North Africa,77.0,6.44891122278057
ID_82LRC8H,116,1995,M,15,999,1.6,47.51,36.57,36.33,21.6,14.56,8.9,9.02,Advanced Economies,101.0,98.05825242718448
ID_82LSC7J,134,1980,MF,15,999,52.76333333333334,31.523333333333337,18.016666666666666,14.853333333333332,5.766666666666666,0.8633333333333333,0.3466666666666667,3.216666666666667,East Asia and the Pacific,1168.0,47.23008491710473
ID_82LYQ3S,117,1960,F,15,999,4.76,61.57,39.55,30.63,12.34,3.04,1.89,6.87,Advanced Economies,933.0,95.20408163265306
ID_82LYU8J,136,1950,MF,15,999,24.26,35.73,23.83,38.28,3.09,1.73,0.92,5.94,East Asia and the Pacific,17.0,73.91304347826087
ID_82MIL5E,54,1990,F,25,999,38.81,46.07,13.48,9.78,4.1,5.34,3.38,3.51,Latin America and the Caribbean,636.0,61.15384615384615
ID_82MJR5O,50,1960,MF,25,999,1.7,47.2,24.12,37.9,17.5,13.1,7.72,8.06,Advanced Economies,9126.0,98.19238218205294
ID_82MQR5K,45,1995,MF,15,999,45.1,33.51,5.9,20.16,9.79,1.23,0.65,3.37,Sub-Saharan Africa,13064.0,54.89767617766945
ID_82NHJ7H,126,1980,F,25,999,1.07,45.69,31.31,40.09,32.43,13.19,7.11,9.33,Advanced Economies,2819.0,98.94699894699896
ID_82NML0C,17,1960,F,15,999,89.03,10.06,3.65,0.6,0.18,0.31,0.15,0.52,Sub-Saharan Africa,215.0,10.92479674796748
ID_82NNW8M,326,1980,MF,25,999,21.93,24.52,10.35,44.13,21.18,9.42,6.0,6.44,Europe and Central Asia,1709.0,78.03652968036529
ID_82NUV3Z,122,1960,MF,15,999,2.01,81.29,81.29,15.2,4.7,1.5,0.68,7.48,Advanced Economies,2601.0,97.96610169491524
ID_82OBL0C,310,1990,MF,25,999,45.41,46.22,13.08,8.04,1.69,0.33,0.22,2.69,East Asia and the Pacific,1967.0,54.56310679611651
ID_82OBN9Q,3,1985,M,15,999,68.07,17.77,9.69,12.77,6.73,1.38,0.78,2.53,Sub-Saharan Africa,361.0,31.8904593639576
ID_82OFB2O,60,1995,MF,25,999,17.2,44.56,20.38,28.16,11.95,10.07,7.55,6.48,Latin America and the Caribbean,32100.0,82.78957006164083
ID_82OMB1H,150,1950,F,15,999,25.86,59.64,15.15,12.78,2.69,1.72,0.85,3.3,Europe and Central Asia,1981.0,74.11148522259633
ID_82OQD4B,23,1975,M,25,999,79.72,6.06,1.93,11.91,5.67,2.22,1.58,1.82,Sub-Saharan Africa,56.0,20.14388489208633
ID_82OZA6Z,57,1965,MF,15,999,82.24,13.41,2.1,4.09,1.97,0.25,0.16,0.95,Latin America and the Caribbean,436.0,17.737998372660698
ID_82PAA5S,150,2005,F,15,999,2.46,22.3,18.13,53.44,32.95,21.8,12.22,10.44,Europe and Central Asia,3383.0,97.52089939463822
ID_82PBJ6V,358,1990,MF,15,999,4.413333333333333,7.170000000000001,6.003333333333334,69.63666666666667,46.333333333333336,18.78333333333333,9.043333333333331,10.763333333333334,Europe and Central Asia,45695.0,95.58823529411764
ID_82PCY0L,120,2000,F,25,999,13.34,29.41,24.15,50.9,25.0,6.35,5.47,8.77,Middle East and North Africa,112.0,86.15384615384616
ID_82PFE3N,118,1985,MF,25,999,11.411666666666669,49.998333333333335,40.548333333333325,34.01416666666667,14.187499999999998,4.605833333333333,2.9933333333333327,6.446666666666665,Advanced Economies,64234.0,88.61817780475691
ID_82PSF8L,40,1980,M,25,999,47.94,34.87,9.81,14.72,4.25,2.47,2.04,3.51,Sub-Saharan Africa,43.0,51.19047619047619
ID_82PWJ5O,133,1975,F,15,999,0.69,20.05,14.07,61.48,31.4,17.74,9.13,11.41,Advanced Economies,1085.0,99.26806953339432
ID_82QDL1P,325,1950,M,25,999,38.75,44.47,32.23,13.64,8.02,3.14,2.42,3.27,Europe and Central Asia,359.0,61.158432708688245
ID_82QEQ3G,28,1960,MF,15,999,30.61,46.09333333333333,11.446666666666664,22.96333333333333,16.116666666666667,0.3866666666666666,0.12,4.500000000000001,Sub-Saharan Africa,330.0,69.32773109243698
ID_82QKY4B,156,1995,M,25,999,14.88,15.2,12.09,62.15,28.27,7.77,5.3,8.25,Europe and Central Asia,686.0,85.11166253101737
ID_82QPJ1K,156,2005,MF,15,999,2.02,8.073333333333332,7.253333333333333,86.67999999999999,29.146666666666665,3.2266666666666666,1.4933333333333334,10.19,Europe and Central Asia,2810.0,97.97768479776848
ID_82QYL5J,100,1970,F,25,999,65.8,19.4,6.93,13.9,5.01,1.0,0.74,2.43,East Asia and the Pacific,137.0,34.1645885286783
ID_82RFU7M,131,1985,MF,15,999,0.9166666666666666,7.746666666666666,4.906666666666667,66.85000000000001,55.34333333333333,24.46666666666667,9.683333333333334,11.62,Advanced Economies,14511.0,99.0579561744829
ID_82RSE2G,326,1965,MF,15,999,33.39,27.84,10.44,33.25,12.9,5.52,3.21,4.8,Europe and Central Asia,1460.0,66.60583941605839
ID_82RSG6P,323,1990,M,25,999,1.25,39.85,38.43,44.66,29.77,14.2,9.89,9.45,Europe and Central Asia,444.0,98.66666666666669
ID_82RTL6L,43,1975,M,15,999,54.29,26.77,13.58,17.18,8.48,1.63,0.94,3.36,Middle East and North Africa,729.0,45.534041224234855
ID_82RTS6B,78,1955,M,25,999,42.31,50.32,16.45,5.09,1.41,2.28,1.2,2.14,Latin America and the Caribbean,679.0,57.64006791171477
ID_82RUK0W,73,1955,MF,15,999,15.92,76.6,45.2,6.86,2.53,0.62,0.35,4.56,Latin America and the Caribbean,223.0,83.83458646616542
ID_82RUW5I,82,1955,MF,15,999,72.27666666666667,18.293333333333333,5.763333333333333,9.12,2.24,0.3933333333333333,0.15,1.3033333333333337,East Asia and the Pacific,4171.0,27.80481301246584
ID_82RXV5H,78,1970,F,15,999,37.79,44.07,12.38,16.48,6.44,1.72,0.63,3.09,Latin America and the Caribbean,1802.0,62.24525043177893
ID_82RYH6A,28,1960,M,25,999,34.43,55.59,12.51,8.39,6.94,1.73,0.58,3.35,Sub-Saharan Africa,72.0,65.45454545454545
ID_82RZF8J,134,2000,MF,15,999,34.71666666666667,58.35,40.77,5.6433333333333335,2.5500000000000003,1.2500000000000002,0.5533333333333333,3.776666666666667,East Asia and the Pacific,2689.0,65.23532265890344
ID_82TGB0I,53,1990,F,15,999,23.51,35.78,11.05,32.86,10.36,7.86,2.71,5.97,Latin America and the Caribbean,1724.0,76.48624667258207
ID_82TMX2F,51,1955,F,25,999,22.55,69.57,17.9,6.41,2.22,1.48,1.19,3.46,Latin America and the Caribbean,177.0,77.29257641921397
ID_82TXY0X,22,2005,M,25,999,27.78,49.8,10.23,20.79,20.45,1.63,1.1,5.08,Sub-Saharan Africa,187.0,71.92307692307692
ID_82UAI9S,123,1965,M,25,999,4.32,67.5,35.76,22.48,18.37,5.7,4.43,6.83,Europe and Central Asia,7484.0,95.6788545129123
ID_82UDB0L,93,1995,MF,15,999,39.6,7.25,1.63,42.39,22.62,10.77,6.3,6.11,Middle East and North Africa,724.0,60.38365304420351
ID_82UJJ0H,91,1965,MF,25,999,82.28750000000001,10.420833333333334,5.181666666666668,6.392500000000001,3.215,0.8983333333333333,0.7133333333333333,1.28,Middle East and North Africa,138.0,17.647058823529413
ID_82UMA0M,112,1975,F,25,999,1.11,79.24,33.79,14.18,6.77,5.47,2.57,5.12,Advanced Economies,16382.0,98.8892913195702
ID_82UNR2Y,320,1990,M,25,999,9.78,73.7,37.13,12.94,4.37,3.58,2.43,4.45,East Asia and the Pacific,11898.0,90.21838034576888
ID_82UOT4M,318,1980,F,25,999,64.72,5.42,1.77,17.91,11.84,11.95,7.24,4.0,Middle East and North Africa,10.0,32.25806451612903
ID_82USS9R,38,1975,MF,25,999,36.87,33.1,9.23,27.49,8.34,2.54,0.3,4.66,Sub-Saharan Africa,6248.0,63.12386340674884
ID_82UVE8N,86,1965,MF,15,999,56.93,37.58,16.37,5.17,1.26,0.33,0.14,2.17,East Asia and the Pacific,26902.0,43.079041762746606
ID_82VIG1S,40,1970,F,25,999,65.66,27.99,5.97,5.71,1.91,0.64,0.46,1.9,Sub-Saharan Africa,28.0,34.14634146341464
ID_82VIT1T,45,1980,F,25,999,86.37,12.33,1.91,1.2,0.52,0.1,0.06,0.56,Sub-Saharan Africa,710.0,13.625023987718288
ID_82VPQ3Y,69,1970,MF,25,999,42.5,46.0,19.4,9.6,3.7,2.0,1.7,3.09,Latin America and the Caribbean,21177.0,57.599412500679975
ID_82VUG0A,313,1955,F,15,999,28.28,49.69,28.61,18.46,8.76,3.57,1.82,3.9,Europe and Central Asia,514.0,71.68758716875871
ID_82VUS7O,1,1965,MF,25,999,89.75833333333333,8.616666666666665,1.9575,1.325,0.565,0.3083333333333333,0.2008333333333332,0.5191666666666667,Middle East and North Africa,864.0,10.249110320284698
ID_82WJB9W,90,1995,MF,15,999,0.19,23.13,17.84,52.25,34.57,24.43,14.28,10.51,Advanced Economies,105253.0,99.80939556583914
ID_82WKD7J,155,1990,F,25,999,11.57,36.55,19.92,45.24,21.42,6.64,5.12,7.43,Latin America and the Caribbean,2611.0,88.418557399255
ID_82WKR6N,116,1985,MF,25,999,1.07,60.57,43.69,28.23,15.98,10.12,6.55,7.96,Advanced Economies,132.0,98.50746268656717
ID_82WVX2M,128,1985,M,25,999,25.21,53.2,44.07,6.49,3.51,15.1,10.51,5.23,Advanced Economies,8063.0,74.78898061404323
ID_82XFN4T,342,1950,MF,15,999,24.290000000000003,62.04666666666666,40.38333333333333,12.916666666666666,3.0700000000000003,0.7399999999999999,0.35,3.653333333333333,East Asia and the Pacific,131.0,75.28735632183908
ID_82XHW1Q,126,1980,F,15,999,1.38,38.63,27.18,47.56,35.69,12.47,6.14,9.6,Advanced Economies,3353.0,98.64666078258313
ID_82XKH1R,97,1965,MF,25,999,85.68833333333333,7.210000000000001,4.0841666666666665,6.305,2.7075,0.8008333333333333,0.6366666666666666,1.0199999999999998,South Asia,6071.0,14.314344996699049
ID_82XXC1X,116,1985,MF,25,999,0.9450000000000002,66.4275,46.23166666666666,24.22666666666667,14.046666666666669,8.400000000000002,5.4175,7.489166666666667,Advanced Economies,265.0,98.88059701492536
ID_82YBR3O,110,1970,MF,15,999,1.41,52.28,36.32,35.84,14.48,10.47,6.01,6.78,Advanced Economies,3726.0,98.57142857142856
ID_82YKA6L,142,1990,MF,15,999,14.93,41.65,31.64,42.31,13.39,1.11,0.62,6.21,Sub-Saharan Africa,354.0,84.89208633093526
ID_82YQG0P,15,1985,MF,15,999,31.546666666666667,31.046666666666667,17.926666666666666,28.63333333333333,11.873333333333331,8.770000000000001,3.53,6.076666666666667,Sub-Saharan Africa,414.0,68.31683168316832
ID_82YUB8D,141,2005,F,15,999,19.7,50.01,28.85,28.27,14.52,2.02,1.08,6.18,Sub-Saharan Africa,486.0,80.1980198019802
ID_82YVE8Q,45,1960,MF,25,999,86.59,12.36,1.2,1.0,0.4,0.05,0.03,0.51,Sub-Saharan Africa,763.0,13.404778636683064
ID_82YYF8Y,153,1995,F,15,999,5.3,19.66,2.04,68.89,32.73,6.16,3.63,9.23,Europe and Central Asia,8790.0,94.69941822883
ID_82ZAF4P,308,1965,M,25,999,1.66,27.62,22.27,55.62,38.91,15.1,10.69,8.52,Europe and Central Asia,454.0,98.26839826839829
ID_82ZSC3A,12,1975,MF,15,999,30.183333333333334,30.58666666666667,14.483333333333334,36.50333333333333,7.463333333333334,2.7266666666666666,1.0066666666666666,5.656666666666666,Sub-Saharan Africa,789.0,69.76127320954907
ID_82ZUV2F,30,1995,M,15,999,70.89,25.63,15.18,3.07,1.61,0.44,0.28,1.34,Sub-Saharan Africa,1175.0,29.134639226382344
ID_82ZYF6M,101,1950,MF,25,999,46.22,41.12916666666667,5.553333333333334,12.401666666666666,4.37,0.2499999999999999,0.1283333333333333,2.6391666666666667,South Asia,3448.0,53.77417342482845
ID_83AAY2Y,310,1980,M,15,999,32.83,52.96,22.42,13.78,2.78,0.43,0.23,3.79,East Asia and the Pacific,1170.0,67.12564543889845
ID_83ACW7Z,79,2000,MF,15,999,61.76,16.226666666666667,10.936666666666666,16.316666666666666,7.243333333333333,5.6933333333333325,2.51,3.673333333333333,South Asia,6533.0,38.23374495230292
ID_83AHG3E,73,2000,M,25,999,6.73,54.4,31.56,38.77,21.5,0.25,0.18,7.26,Latin America and the Caribbean,155.0,93.3734939759036
ID_83AUN1N,314,1955,MF,15,999,58.76333333333333,34.986666666666665,14.46,5.826666666666667,0.5366666666666667,0.4166666666666667,0.1833333333333333,2.0866666666666664,East Asia and the Pacific,622.0,41.19205298013245
ID_83AVA2O,16,2000,M,15,999,65.72,5.67,4.46,26.01,4.27,2.6,1.62,3.45,Sub-Saharan Africa,129.0,34.217506631299734
ID_83BAE0M,156,1995,MF,15,999,9.406666666666666,14.123333333333337,10.03,72.25333333333334,25.09,4.22,2.043333333333333,9.13,Europe and Central Asia,2417.0,90.59220389805095
ID_83BCQ0R,156,1955,MF,15,999,37.81,51.58,32.51,9.6,2.8,1.02,0.56,2.77,Europe and Central Asia,521.0,62.09773539928487
ID_83BCW7F,95,2000,M,15,999,38.28,28.39,14.66,28.5,7.39,4.83,3.04,4.02,South Asia,4311.0,61.71796707229778
ID_83BIZ8M,115,1950,M,15,999,3.35,85.46,64.03,6.78,2.47,4.42,3.89,7.4,Europe and Central Asia,3188.0,96.6353440436496
ID_83BMX3P,79,1980,M,15,999,70.34,18.55,2.25,4.55,1.7,6.49,3.24,2.06,South Asia,1293.0,29.56780242396524
ID_83BVV0F,315,1955,MF,25,999,56.18,20.47,5.22,23.28,20.5,0.08,0.04,3.13,South Asia,18.0,42.85714285714285
ID_83CAM4V,108,1975,MF,25,999,1.7966666666666669,59.43666666666667,44.09583333333333,31.781666666666663,10.97,6.985833333333332,5.418333333333333,7.381666666666667,Advanced Economies,11975.0,98.20403477119896
ID_83CBC3S,78,2005,MF,15,999,9.56,42.1,31.18,34.32,18.99,14.02,2.97,7.51,Latin America and the Caribbean,16640.0,90.43478260869566
ID_83CHY3Z,88,2005,F,15,999,39.0,30.13,19.04,21.83,11.47,9.04,4.91,5.12,Middle East and North Africa,5138.0,60.99240265906933
ID_83CRF4H,153,1960,MF,15,999,13.806666666666668,45.60333333333333,3.0,38.12666666666667,9.143333333333333,2.4633333333333334,1.143333333333333,6.306666666666666,Europe and Central Asia,13923.0,86.18917915067476
ID_83CXB0L,56,1960,M,15,999,63.67,32.0,6.42,3.31,1.42,1.01,0.68,1.62,Latin America and the Caribbean,411.0,36.24338624338624
ID_83CXC7C,115,1960,MF,25,999,3.7,86.4,64.29,6.5,2.3,3.4,3.07,7.26,Europe and Central Asia,5799.0,96.29691132514117
ID_83CXJ6K,97,1985,M,15,999,57.78,14.91,11.27,24.2,15.34,3.11,2.72,3.69,South Asia,11787.0,42.21704871060172
ID_83CYK8L,150,1975,M,25,999,3.69,61.64,40.76,24.22,11.26,10.46,8.45,6.57,Europe and Central Asia,2595.0,96.28942486085344
ID_83DPB8N,79,2005,F,25,999,88.68,5.04,0.42,3.49,1.93,2.79,1.85,1.0,South Asia,562.0,11.310122761118937
ID_83EBU5O,45,1955,MF,15,999,82.38,16.36,1.42,1.26,0.46,0.0,0.0,0.65,Sub-Saharan Africa,1345.0,17.613933996856993
ID_83EGX8E,89,1950,MF,15,999,19.02,44.24,40.5,28.2,18.78,8.54,4.76,7.3,Middle East and North Africa,696.0,80.93023255813954
ID_83EHS0V,3,1965,MF,15,999,87.03,9.91,3.84,2.81,0.89,0.24,0.13,0.76,Sub-Saharan Africa,185.0,12.955182072829132
ID_83EJG1O,103,1995,M,25,999,4.73,30.03,23.9,45.28,24.51,19.95,6.76,8.66,East Asia and the Pacific,6108.0,95.25888958203367
ID_83EKU1Y,122,1980,MF,25,999,1.8,60.0,60.0,26.2,13.09,11.9,5.28,8.83,Advanced Economies,2508.0,98.083691826359
ID_83ERR4R,56,1970,F,15,999,70.48,23.99,6.6,5.12,2.97,0.41,0.21,1.49,Latin America and the Caribbean,438.0,29.49494949494949
ID_83EYF9D,94,1960,MF,25,999,64.2,28.316666666666663,8.235,6.158333333333334,2.058333333333333,1.3,0.5433333333333333,1.9391666666666665,East Asia and the Pacific,2167.0,35.770881479035985
ID_83EZJ3L,6,1990,MF,15,999,65.69,29.51333333333333,18.453333333333333,4.526666666666667,1.98,0.27,0.13,2.1366666666666667,Sub-Saharan Africa,1427.0,34.28640076886112
ID_83FCW8O,78,2005,MF,25,999,10.3,47.2,33.66,28.06,16.2,14.45,3.87,7.15,Latin America and the Caribbean,11859.0,89.70499243570347
ID_83FDX7Z,53,1950,M,15,999,45.09,50.85,13.52,3.39,0.43,0.67,0.28,2.38,Latin America and the Caribbean,366.0,54.87256371814093
ID_83FHW7T,101,1970,MF,15,999,10.98,31.723333333333333,13.73,55.63666666666666,35.57,1.586666666666667,0.6966666666666667,7.713333333333332,South Asia,9004.0,88.94596463498962
ID_83FKG9D,20,1985,MF,25,999,79.37,10.29,4.8,8.34,2.51,2.0,1.33,1.69,Sub-Saharan Africa,791.0,20.60969254820219
ID_83FSA3N,125,1970,F,25,999,51.25,44.79,37.34,2.66,1.07,1.3,0.7,3.85,Advanced Economies,4932.0,48.74481122751532
ID_83FSF3A,123,2005,F,25,999,1.53,23.8,22.75,58.43,57.0,16.24,10.09,10.73,Europe and Central Asia,13503.0,98.468606431853
ID_83FVS3V,99,1975,MF,15,999,42.10666666666667,34.48333333333333,19.696666666666665,17.086666666666666,7.796666666666667,6.326666666666667,2.7099999999999995,4.333333333333333,Middle East and North Africa,3130.0,57.8879230626965
ID_83FXS2H,144,1970,MF,15,999,41.49,27.27,14.06,28.91,11.14,2.32,1.24,4.66,East Asia and the Pacific,43.0,58.108108108108105
ID_83GCE3E,44,1990,MF,25,999,46.9,42.14,13.89,10.45,1.37,0.51,0.34,2.77,Sub-Saharan Africa,2989.0,53.09058614564831
ID_83GLC3X,124,2005,MF,15,999,4.736666666666666,31.55666666666667,29.64,58.19333333333333,23.026666666666667,5.513333333333333,1.23,8.476666666666667,Advanced Economies,9635.0,95.25457241720216
ID_83GOR1Y,141,1990,F,15,999,26.08,37.49,17.06,34.23,18.01,2.2,1.16,6.02,Sub-Saharan Africa,297.0,73.69727047146402
ID_83GPE7X,17,1975,F,15,999,66.71,11.33,4.97,21.65,3.56,0.31,0.15,2.66,Sub-Saharan Africa,941.0,33.28616908383445
ID_83GTP3G,110,1965,MF,15,999,4.573333333333333,29.49,20.433333333333334,57.29999999999999,16.143333333333334,8.639999999999999,3.4766666666666666,7.260000000000001,Advanced Economies,4218.0,95.40827866998416
ID_83HDF5K,82,1975,MF,25,999,78.3,12.4,3.78,9.1,2.1,0.2,0.13,1.12,East Asia and the Pacific,2613.0,21.69545001660578
ID_83HNF1G,324,1960,MF,15,999,3.96,65.88333333333334,40.35333333333333,23.42,9.346666666666666,6.73,3.08,5.133333333333334,Europe and Central Asia,1919.0,95.99799899949976
ID_83ICC3D,54,1990,M,15,999,28.62,52.48,20.06,12.24,4.77,6.58,5.39,5.01,Latin America and the Caribbean,1027.0,71.26995142262318
ID_83IES3V,20,1985,MF,15,999,71.22,13.26,6.81,13.71,3.57,1.81,0.98,2.37,Sub-Saharan Africa,1631.0,28.77050626212736
ID_83IFA4T,85,1955,MF,25,999,77.86916666666666,18.999166666666667,4.759166666666666,2.415833333333333,0.3266666666666666,0.7175000000000001,0.4850000000000001,0.899166666666667,South Asia,73377.0,22.132304592535395
ID_83ILP3V,99,1960,F,25,999,82.26,13.26,4.24,3.37,1.76,1.11,0.66,1.05,Middle East and North Africa,137.0,17.700258397932817
ID_83INI1A,323,1950,MF,25,999,14.44,66.02,64.79,16.13,7.56,3.28,2.23,6.11,Europe and Central Asia,533.0,85.28
ID_83IUZ1X,31,1975,MF,25,999,91.0,8.4,3.42,0.4,0.17,0.2,0.13,0.43,Sub-Saharan Africa,156.0,8.99135446685879
ID_83IXX0T,68,1970,M,15,999,30.81,36.52,8.65,27.11,9.48,5.56,2.78,4.91,Latin America and the Caribbean,812.0,69.16524701873935
ID_83JBJ1E,119,1960,M,15,999,36.62,36.33,23.5,21.94,12.13,5.12,3.34,5.09,Advanced Economies,76.0,63.333333333333336
ID_83JDL1J,66,1950,F,25,999,2.5,43.7,20.3,41.1,22.91,12.8,6.36,8.23,Advanced Economies,45323.0,97.59894913648306
ID_83JLG3G,101,2000,M,15,999,7.03,14.34,9.34,66.12,48.5,12.49,7.48,10.46,South Asia,6952.0,92.94117647058825
ID_83JNW6L,51,2000,MF,15,999,3.4233333333333333,43.45,32.38333333333333,41.080000000000005,18.133333333333333,12.046666666666669,10.813333333333333,8.116666666666665,Latin America and the Caribbean,3312.0,96.5597667638484
ID_83JQU4M,119,1980,MF,25,999,1.37,55.42499999999999,37.82416666666666,34.950833333333335,17.789999999999996,8.254166666666665,5.380833333333332,7.999166666666666,Advanced Economies,469.0,98.52941176470588
ID_83JWI8L,97,1995,F,15,999,76.65,9.44,7.93,11.06,6.53,2.85,2.55,2.03,South Asia,8026.0,23.349042881247456
ID_83KAM6H,121,1965,M,25,999,2.87,61.85,55.63,29.4,6.5,5.88,4.57,7.28,Advanced Economies,3184.0,97.10277523635254
ID_83KHC4N,91,2000,M,15,999,14.88,12.66,9.03,58.96,33.86,13.5,6.57,9.1,Middle East and North Africa,1353.0,85.09433962264151
ID_83KIJ9V,87,2000,F,25,999,39.92,24.51,17.68,28.13,17.23,7.44,5.32,5.31,Middle East and North Africa,8139.0,60.079722447774415
ID_83KJG7R,74,1960,F,15,999,27.82,64.58,10.69,7.13,2.89,0.49,0.28,3.06,Latin America and the Caribbean,389.0,72.03703703703704
ID_83KYB3Q,95,1985,F,15,999,90.23,3.34,1.24,5.49,1.96,0.94,0.5,0.74,South Asia,486.0,9.768844221105528
ID_83LAG3S,44,1990,M,25,999,31.16,52.85,20.23,15.12,2.8,0.87,0.58,3.85,Sub-Saharan Africa,1888.0,68.82974845060153
ID_83LAP6G,318,2005,MF,15,999,20.48,13.883333333333336,7.266666666666667,57.07999999999999,24.86,8.553333333333333,4.65,7.8066666666666675,Middle East and North Africa,595.0,79.4392523364486
ID_83LFO6R,127,1990,MF,25,999,12.43666666666667,27.03666666666666,19.17583333333333,46.553333333333335,34.45,13.976666666666668,9.100833333333332,9.954166666666666,Advanced Economies,8271.0,87.56087232691087
ID_83LJS9U,72,1960,MF,15,999,26.563333333333333,60.453333333333326,14.73,11.843333333333334,5.133333333333333,1.07,0.2966666666666667,3.633333333333333,Latin America and the Caribbean,2408.0,73.34754797441364
ID_83LOG7X,31,1980,MF,25,999,91.0,8.445,3.418333333333333,0.3558333333333334,0.1641666666666667,0.1991666666666667,0.1258333333333333,0.4283333333333332,Sub-Saharan Africa,361.0,8.998005982053838
ID_83LVW4B,155,1990,M,25,999,9.77,30.41,17.27,52.44,25.49,7.38,5.68,8.22,Latin America and the Caribbean,2628.0,90.216271884655
ID_83LYW2F,156,1990,M,15,999,9.58,14.95,11.7,68.73,27.91,6.74,4.24,8.8,Europe and Central Asia,1020.0,90.34543844109832
ID_83MBJ4U,77,1990,F,25,999,4.42,55.81,30.53,32.04,14.78,7.74,4.12,7.08,Latin America and the Caribbean,916.0,95.51616266944734
